# tw-L_01 (rta) — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Jun-15 14:56:08, uuid 38612a34-f26e-40af-9a87-aee1934236b6, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 90.75 dB\n89.1 dB C, 90.6 dB A\n90.7 dB 22 - 22k UNW\n40.0 dB >22k\n"
# freq_Hz	SPL_dB
8935.2515	67.641
9000.0000	67.527
9065.2177	67.408
9130.9080	67.279
9197.0743	67.189
9263.7201	67.164
9330.8489	67.082
9398.4640	66.904
9466.5692	66.690
9535.1678	66.416
9604.2636	66.282
9673.8601	66.370
9743.9608	66.646
9814.5696	67.213
9885.6900	67.541
9957.3258	67.514
10029.4807	67.413
10102.1584	67.207
10175.3628	67.170
10249.0977	67.372
10323.3669	67.553
10398.1743	67.703
10473.5237	67.654
10549.4192	67.338
10625.8646	67.109
10702.8640	66.995
10780.4214	66.731
10858.5408	66.279
10937.2262	66.126
11016.4819	66.340
11096.3119	66.534
11176.7203	66.702
11257.7114	66.879
11339.2894	67.066
11421.4586	67.148
11504.2232	67.112
11587.5876	66.990
11671.5560	66.771
11756.1329	66.779
11841.3227	67.028
11927.1298	66.995
12013.5587	66.669
12100.6139	66.445
12188.2999	66.323
12276.6214	66.119
12365.5828	65.836
12455.1889	65.719
12545.4444	65.763
12636.3538	65.837
12727.9221	65.938
12820.1538	66.206
12913.0540	66.627
13006.6273	66.791
13100.8786	66.728
13195.8130	66.708
13291.4353	66.724
13387.7505	66.740
13484.7637	66.755
13582.4798	66.993
13680.9041	67.411
13780.0416	67.663
13879.8974	67.782
13980.4769	67.857
14081.7852	67.896
14183.8276	67.988
14286.6095	68.118
14390.1361	68.105
14494.4130	67.987
14599.4455	67.979
14705.2391	68.048
14811.7993	67.961
14919.1317	67.767
15027.2419	67.413
15136.1355	66.951
15245.8182	66.869
15356.2956	67.034
15467.5737	66.886
15579.6581	66.539
15692.5547	66.050
15806.2694	65.473
15920.8082	65.014
16036.1769	64.626
16152.3817	64.262
16269.4285	63.914
16387.3235	63.417
16506.0728	62.838
16625.6826	62.534
16746.1591	62.380
16867.5087	62.303
16989.7376	62.266
17112.8523	62.099
17236.8591	61.864
17361.7644	61.679
17487.5749	61.518
17614.2971	61.205
17741.9376	60.819
17870.5030	60.722
18000.0000	60.759
18130.4354	60.497
18261.8160	60.098
18394.1487	59.897
18527.4403	59.781
18661.6977	59.558
18796.9281	59.287
18933.1384	59.251
19070.3357	59.311
19208.5272	59.281
19347.7201	59.216
19487.9217	59.350
19629.1392	59.562
19771.3800	59.492
19914.6516	59.317
20058.9614	58.952
20204.3169	58.518
20350.7257	57.745
20498.1954	56.856
20646.7338	56.257
20796.3485	55.754
20947.0475	55.495
21098.8384	55.315
21251.7293	55.006
21405.7281	54.657
21560.8428	54.423
21717.0816	54.224
21874.4525	53.069
22032.9638	51.640
22192.6237	46.505
22353.4406	40.349
22515.4229	33.438
22678.5789	26.327
22842.9172	23.956
23008.4464	22.788
23175.1751	22.608
23343.1120	22.668
23512.2658	22.868
23682.6454	23.100
23854.2596	23.051
24027.1174	22.940
