# w-L_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:01, uuid ecad4af5-72ae-41be-9ad5-ba9197298620, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.71 dB\n75.4 dB C, 62.7 dB A\n75.7 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
17236.8591	11.607
17361.7644	11.709
17487.5749	11.881
17614.2971	11.990
17741.9376	12.068
17870.5030	12.235
18000.0000	12.444
18130.4354	12.550
18261.8160	12.611
18394.1487	13.048
18527.4403	13.650
18661.6977	14.063
18796.9281	14.396
18933.1384	14.784
19070.3357	15.196
19208.5272	14.789
19347.7201	14.057
19487.9217	13.513
19629.1392	13.042
19771.3800	13.134
19914.6516	13.436
20058.9614	13.285
20204.3169	12.971
20350.7257	12.539
20498.1954	12.067
20646.7338	11.406
20796.3485	10.683
20947.0475	9.660
21098.8384	8.542
21251.7293	8.175
21405.7281	8.040
21560.8428	7.967
21717.0816	7.912
21874.4525	7.871
22032.9638	7.834
22192.6237	7.869
22353.4406	7.923
22515.4229	7.851
22678.5789	7.746
22842.9172	7.721
23008.4464	7.717
23175.1751	7.801
23343.1120	7.906
23512.2658	7.846
23682.6454	7.747
23854.2596	8.795
24027.1174	10.099
24201.2278	11.372
24376.5998	12.638
24553.2427	12.010
24731.1657	10.998
24910.3779	10.338
25090.8887	9.746
25272.7077	8.755
25455.8441	7.691
25640.3077	7.561
25826.1079	7.593
26013.2545	7.549
26201.7573	7.493
26391.6260	7.541
26582.8706	7.606
26775.5011	7.617
26969.5274	7.620
27164.9597	7.572
27361.8082	7.518
27560.0831	7.534
27759.7949	7.559
27960.9538	7.582
28163.5704	7.605
28367.6552	7.576
28573.2189	7.542
28780.2723	7.541
28988.8260	7.543
29198.8910	7.556
29410.4782	7.570
29623.5986	7.519
29838.2634	7.462
30054.4838	7.517
30272.2709	7.580
30491.6363	7.575
30712.5913	7.564
30935.1474	7.539
31159.3162	7.514
31385.1094	7.511
31612.5389	7.509
31841.6164	7.558
32072.3539	7.609
32304.7634	7.639
32538.8570	7.668
32774.6470	7.559
33012.1456	7.446
33251.3652	7.479
33492.3183	7.515
33735.0174	7.483
